Subj_idx,Stimulus,Response,Confidence,RT_dec,DotDiff,Accuracy
440,1,1,8,0.595,37,1
440,1,1,8,0.568,7,1
440,1,1,8,0.503,14,1
440,0,0,6,0.738,49,1
440,1,1,7,0.465,20,1
440,0,1,6,0.625,3,0
440,1,1,6,0.511,34,1
440,0,1,7,0.426,24,0
440,1,1,8,0.51,26,1
440,0,0,7,0.527,67,1
440,1,1,9,0.418,54,1
440,1,1,9,0.484,4,1
440,1,1,7,0.49,29,1
440,0,1,6,0.67,36,0
440,1,1,6,0.516,53,1
440,1,1,8,0.441,61,1
440,0,1,5,0.942,44,0
440,1,1,9,0.883,69,1
440,1,1,7,0.634,8,1
440,0,0,6,1.279,55,1
440,0,0,6,1.071,19,1
440,0,1,6,0.597,18,0
440,0,1,7,1.461,32,0
440,1,1,6,0.752,6,1
440,1,1,6,0.694,50,1
440,1,1,6,0.508,65,1
440,0,0,7,1.992,22,1
440,0,1,6,0.787,5,0
440,0,0,6,0.728,45,1
440,0,0,5,1.739,56,1
440,1,1,6,0.765,30,1
440,0,0,6,0.721,43,1
440,0,1,8,0.64,39,0
440,1,1,9,0.492,31,1
440,0,0,9,0.75,52,1
440,0,0,7,0.841,27,1
440,1,1,9,0.508,62,1
440,0,0,7,0.548,35,1
440,0,1,6,0.557,13,0
440,1,0,6,0.563,23,0
440,0,0,9,0.588,60,1
440,0,1,5,3.267,41,0
440,1,0,6,1.25,16,0
440,1,1,7,0.57,15,1
440,1,1,7,0.59,42,1
440,0,1,8,0.814,10,0
440,1,1,7,0.489,17,1
440,0,0,7,0.454,64,1
440,1,1,7,0.649,70,1
440,0,0,8,0.5,25,1
440,1,1,6,1.218,47,1
440,0,0,6,1.109,51,1
440,1,1,6,0.815,58,1
440,1,1,5,1.251,2,1
440,1,1,7,0.723,59,1
440,0,1,8,0.95,9,0
440,1,1,8,0.648,57,1
440,1,1,6,0.85,28,1
440,0,1,6,0.675,66,0
440,1,1,9,0.513,1,1
440,1,0,6,1.446,21,0
440,0,0,7,0.602,48,1
440,0,0,6,0.464,68,1
440,0,1,7,0.624,11,0
440,0,1,7,0.689,12,0
440,1,1,7,0.701,38,1
440,1,1,6,0.628,40,1
440,1,1,6,0.7,63,1
440,0,0,7,1.052,46,1
441,0,1,7,0.892,23,0
441,1,0,8,0.633,3,0
441,0,0,7,0.598,57,1
441,0,0,5,1.088,49,1
441,1,1,9,0.412,70,1
441,1,0,7,0.446,1,0
441,1,1,9,1.691,17,1
441,1,0,7,0.736,15,0
441,0,1,6,0.806,5,0
441,1,1,8,0.772,32,1
441,0,0,7,0.382,39,1
441,0,1,7,1.027,27,0
441,1,0,5,0.516,25,0
441,0,0,8,0.554,50,1
441,1,0,7,0.757,8,0
441,0,1,7,0.374,20,0
441,0,0,9,0.548,52,1
441,1,1,9,1.029,14,1
441,1,1,6,1.279,26,1
441,1,0,6,0.779,38,0
441,0,0,7,0.851,29,1
441,0,1,3,0.195,65,0
441,1,0,7,0.515,33,0
441,1,1,7,0.488,6,1
441,1,1,7,0.418,60,1
441,0,0,8,0.535,54,1
441,1,1,8,0.303,40,1
441,1,1,7,0.438,4,1
441,1,1,7,0.496,35,1
441,1,1,6,1.005,24,1
441,0,0,8,0.572,63,1
441,1,1,10,0.375,66,1
441,0,1,7,0.623,18,0
441,1,0,9,0.295,12,0
441,1,1,8,0.483,36,1
441,1,1,7,0.574,55,1
441,0,0,7,0.765,11,1
441,1,1,8,0.402,45,1
441,1,1,8,0.398,44,1
441,1,1,7,1.054,41,1
441,1,1,9,0.346,58,1
441,0,1,8,0.438,62,0
441,0,1,8,0.454,19,0
441,1,1,9,0.392,21,1
441,0,1,8,0.569,68,0
441,0,1,9,0.436,16,0
441,1,1,8,0.412,30,1
441,1,0,7,0.717,46,0
441,1,1,9,0.974,10,1
441,1,1,9,0.399,31,1
441,0,1,9,0.22,7,0
441,1,1,8,0.363,9,1
441,0,1,7,0.218,59,0
441,0,0,10,0.325,61,1
441,1,1,10,0.363,56,1
441,0,0,8,0.507,34,1
441,1,1,8,0.304,47,1
441,0,0,8,0.469,53,1
441,0,0,7,0.39,22,1
441,1,0,8,0.224,13,0
441,1,1,7,0.496,2,1
441,1,1,8,0.92,69,1
441,0,0,9,0.571,42,1
441,0,0,8,0.491,48,1
441,1,1,8,0.523,28,1
441,1,0,7,0.422,51,0
441,1,1,8,0.321,37,1
441,0,0,7,0.422,64,1
441,1,1,9,0.342,43,1
441,1,1,9,0.394,67,1
441,1,1,9,0.213,46,1
441,1,1,9,0.339,43,1
441,0,1,7,0.247,7,0
441,1,1,6,0.791,9,1
441,0,1,6,0.995,38,0
441,1,1,7,0.412,13,1
441,1,1,7,0.358,68,1
441,1,1,7,0.431,24,1
441,0,1,7,0.419,27,0
441,1,1,7,0.532,26,1
441,1,1,8,0.479,49,1
441,1,0,6,1.121,14,0
441,1,1,7,0.29,23,1
441,0,0,7,0.529,42,1
441,0,1,8,0.492,53,0
441,1,1,9,0.254,50,1
441,0,1,8,0.384,47,0
441,0,0,8,0.778,55,1
441,1,1,9,0.432,44,1
441,1,1,8,0.465,12,1
441,1,1,8,0.35,21,1
441,1,1,8,0.35,15,1
441,0,1,8,0.327,54,0
441,1,1,7,0.728,5,1
441,0,1,7,0.639,62,0
441,0,0,7,0.486,64,1
441,1,1,7,0.393,4,1
441,0,0,9,1.01,66,1
441,1,1,8,0.335,56,1
441,0,1,9,0.229,2,0
441,0,1,7,0.767,45,0
441,1,1,7,0.692,37,1
441,1,1,8,0.372,18,1
441,1,1,8,0.463,39,1
441,0,1,6,1.052,35,0
441,0,0,6,1,17,1
441,1,1,8,0.377,36,1
441,1,1,8,0.261,41,1
441,1,1,8,0.212,10,1
441,0,1,7,0.568,40,0
441,1,1,6,0.547,30,1
441,1,1,8,0.313,28,1
441,1,1,8,0.397,29,1
441,1,1,8,0.302,58,1
441,0,1,7,1.865,59,0
441,1,1,8,0.246,22,1
441,0,1,7,0.766,48,0
441,1,1,8,0.375,52,1
441,1,1,7,0.231,19,1
441,1,1,8,0.414,32,1
441,0,1,6,0.721,51,0
441,1,1,7,0.353,70,1
441,1,1,8,0.511,20,1
441,1,1,8,0.287,11,1
441,1,1,9,0.286,33,1
441,0,1,6,0.284,31,0
441,0,0,6,1.194,69,1
441,1,1,8,0.281,63,1
441,0,1,6,0.528,6,0
441,0,0,6,1.04,8,1
441,1,1,7,0.606,60,1
441,1,1,8,0.307,34,1
441,1,1,6,1.745,61,1
441,1,0,6,1.324,67,0
441,0,1,6,0.976,3,0
441,1,1,7,0.376,57,1
441,0,1,6,0.527,65,0
441,0,1,8,0.496,16,0
441,1,1,9,0.445,25,1
441,0,1,6,1.017,1,0
441,1,1,10,0.464,45,1
441,0,0,8,0.551,59,1
441,0,1,7,0.601,10,0
441,1,1,10,1.161,62,1
441,1,1,8,0.314,7,1
441,1,0,6,1.01,12,0
441,0,0,6,0.601,41,1
441,0,1,7,0.332,32,0
441,1,1,9,0.404,25,1
441,1,1,7,0.271,21,1
441,1,1,8,0.521,54,1
441,0,0,10,1.157,56,1
441,1,1,9,0.318,47,1
441,1,1,7,0.204,23,1
441,1,1,7,0.829,34,1
441,1,1,8,0.205,6,1
441,0,0,8,0.491,43,1
441,1,1,9,0.245,4,1
441,0,1,8,0.625,51,0
441,1,1,9,0.255,65,1
441,1,1,7,0.26,3,1
441,1,1,8,0.31,1,1
441,0,1,8,0.249,16,0
441,1,1,8,0.289,64,1
441,1,1,8,0.427,22,1
441,1,1,7,0.321,28,1
441,1,1,8,0.336,46,1
441,0,0,7,0.617,17,1
441,0,1,5,0.568,15,0
441,1,1,7,0.569,50,1
441,0,0,9,0.37,27,1
441,0,0,7,0.704,55,1
441,1,1,8,0.329,30,1
441,1,1,7,0.506,24,1
441,1,1,8,0.398,36,1
441,1,1,6,0.67,26,1
441,0,0,7,0.604,2,1
441,1,1,7,0.253,53,1
441,0,0,7,0.851,31,1
441,0,1,8,1.059,9,0
441,1,1,9,0.352,61,1
441,0,1,8,0.441,5,0
441,1,1,7,0.483,19,1
441,0,0,9,0.469,69,1
441,0,0,10,0.345,70,1
441,1,1,10,0.343,67,1
441,1,1,8,0.472,11,1
441,1,1,8,0.376,66,1
441,0,0,9,0.362,57,1
441,0,0,7,0.391,39,1
441,1,1,8,0.494,48,1
441,1,1,6,0.589,18,1
441,1,1,8,0.293,38,1
441,0,0,7,0.493,20,1
441,1,1,7,0.343,44,1
441,1,1,8,0.398,13,1
441,1,1,9,0.643,63,1
441,1,1,6,0.963,60,1
441,0,1,7,0.638,29,0
441,1,1,8,0.303,49,1
441,0,0,10,0.299,68,1
441,1,1,9,0.308,42,1
441,1,0,8,0.284,40,0
441,1,1,7,0.304,58,1
441,0,0,8,0.275,52,1
441,1,1,7,0.33,8,1
441,1,1,7,0.642,14,1
441,1,1,7,0.277,33,1
441,1,1,7,0.217,37,1
441,0,0,7,0.442,35,1
442,0,0,4,0.428,51,1
442,1,1,3,0.502,10,1
442,1,0,5,1.105,34,0
442,0,1,7,1.34,62,0
442,0,1,8,1.158,6,0
442,1,0,5,0.742,21,0
442,1,1,6,0.543,43,1
442,0,1,7,0.877,8,0
442,0,0,7,0.962,55,1
442,0,0,9,0.63,50,1
442,1,1,5,0.458,32,1
442,0,0,7,0.672,9,1
442,1,1,5,0.812,1,1
442,1,1,5,0.719,70,1
442,1,0,7,0.569,24,0
442,1,1,5,0.605,30,1
442,1,0,7,0.541,19,0
442,0,0,5,0.52,61,1
442,0,0,5,0.574,60,1
442,0,0,7,0.497,64,1
442,0,0,8,0.537,44,1
442,0,1,5,0.53,25,0
442,1,1,5,1.272,48,1
442,1,1,5,0.603,40,1
442,0,1,5,0.616,42,0
442,0,0,7,0.486,35,1
442,1,1,5,0.479,12,1
442,0,0,7,0.524,56,1
442,0,0,5,0.477,37,1
442,1,0,5,0.474,20,0
442,0,0,7,0.48,17,1
442,1,0,7,1.03,46,0
442,0,1,5,0.605,39,0
442,0,1,5,0.568,14,0
442,1,1,5,0.537,26,1
442,1,0,5,0.79,63,0
442,0,0,5,0.438,28,1
442,0,0,5,0.507,65,1
442,1,0,5,0.509,33,0
442,0,0,5,1.054,22,1
442,1,1,5,1.02,58,1
442,1,1,5,0.678,7,1
442,0,0,7,0.428,3,1
442,1,1,5,0.504,18,1
442,1,1,4,0.538,36,1
442,0,1,10,0.557,5,0
442,0,0,5,0.621,38,1
442,1,1,5,0.388,53,1
442,1,0,5,0.766,54,0
442,0,0,8,0.461,59,1
442,0,0,7,0.513,49,1
442,0,1,5,0.495,11,0
442,1,1,5,0.453,15,1
442,0,0,7,0.473,2,1
442,1,0,7,0.707,4,0
442,1,1,5,0.399,31,1
442,1,1,7,0.779,68,1
442,1,0,7,0.709,29,0
442,1,1,5,0.622,27,1
442,0,0,7,0.587,69,1
442,0,1,5,0.607,47,0
442,0,0,9,0.245,57,1
442,0,1,5,1.032,23,0
442,0,0,7,1.569,67,1
442,1,1,5,0.616,52,1
442,1,1,7,0.495,45,1
442,0,0,7,0.955,13,1
442,0,0,7,0.565,66,1
442,1,1,5,0.619,16,1
442,0,0,7,0.476,41,1
442,0,0,8,0.736,41,1
442,1,1,5,0.464,55,1
442,0,0,7,0.407,38,1
442,1,1,7,0.536,46,1
442,0,0,7,0.312,26,1
442,0,0,7,0.491,32,1
442,1,0,5,0.594,28,0
442,1,0,7,0.285,8,0
442,0,0,7,0.602,34,1
442,0,0,8,0.44,21,1
442,1,1,5,0.458,50,1
442,0,1,7,0.78,64,0
442,1,0,7,0.489,12,0
442,1,0,7,0.567,10,0
442,0,0,7,0.545,54,1
442,1,0,7,0.535,17,0
442,1,1,5,0.549,49,1
442,0,0,5,0.363,61,1
442,0,0,7,0.382,59,1
442,1,0,7,0.799,23,0
442,1,0,7,0.526,69,0
442,0,0,7,1.037,45,1
442,0,0,7,0.395,52,1
442,0,0,7,0.44,19,1
442,1,0,7,1.23,62,0
442,0,0,7,0.951,60,1
442,1,1,5,0.459,67,1
442,1,1,7,0.748,5,1
442,1,1,7,0.595,63,1
442,1,1,7,0.393,20,1
442,1,1,7,0.362,65,1
442,0,0,7,0.382,44,1
442,0,1,7,0.526,24,0
442,0,0,7,0.413,66,1
442,0,0,7,0.571,58,1
442,0,1,7,1.312,3,0
442,1,0,8,1.126,37,0
442,1,1,5,0.553,7,1
442,0,0,7,0.458,70,1
442,0,0,7,0.345,33,1
442,1,1,7,0.884,48,1
442,0,1,5,0.679,1,0
442,0,1,7,0.57,6,0
442,1,1,5,0.748,14,1
442,0,1,7,0.459,9,0
442,1,1,5,0.518,68,1
442,0,1,5,0.532,53,0
442,0,0,5,0.59,29,1
442,1,1,8,0.478,57,1
442,1,1,7,0.411,42,1
442,0,1,5,0.295,43,0
442,0,0,7,0.612,47,1
442,1,1,5,0.673,13,1
442,0,0,5,0.538,2,1
442,1,0,7,0.437,30,0
442,1,0,7,0.442,39,0
442,0,0,7,0.369,15,1
442,1,0,5,0.861,11,0
442,1,1,3,1.051,40,1
442,0,0,7,0.653,51,1
442,0,0,7,0.404,31,1
442,1,1,5,0.264,16,1
442,1,1,5,0.443,25,1
442,0,1,5,0.436,18,0
442,0,0,7,0.583,56,1
442,0,1,5,0.307,27,0
442,1,1,5,0.534,4,1
442,0,0,7,0.369,35,1
442,1,1,5,0.426,22,1
442,1,0,10,0.422,36,0
442,1,1,7,0.738,47,1
442,1,1,11,0.625,14,1
442,1,1,7,0.764,69,1
442,0,0,7,0.785,13,1
442,0,0,7,0.587,46,1
442,0,0,8,0.493,57,1
442,0,0,7,0.551,55,1
442,0,0,7,0.859,35,1
442,1,0,7,0.393,29,0
442,1,0,7,0.655,45,0
442,0,0,3,0.921,64,1
442,0,1,5,0.947,11,0
442,1,1,7,0.608,5,1
442,0,1,7,0.53,34,0
442,0,0,7,0.347,38,1
442,1,1,8,0.474,58,1
442,0,1,7,0.455,70,0
442,1,1,7,0.416,6,1
442,0,0,7,0.51,44,1
442,0,0,7,0.285,20,1
442,1,1,5,0.383,9,1
442,1,0,7,0.309,51,0
442,0,0,7,0.439,63,1
442,0,0,7,0.456,49,1
442,1,0,7,0.466,7,0
442,0,0,7,0.31,33,1
442,1,1,5,1.648,42,1
442,1,1,7,0.454,41,1
442,0,0,6,0.243,4,1
442,1,1,5,0.428,27,1
442,1,0,7,0.275,22,0
442,0,0,7,0.305,37,1
442,0,0,7,0.263,60,1
442,1,0,7,0.643,67,0
442,1,1,5,0.573,48,1
442,0,0,7,0.279,56,1
442,0,0,7,0.422,12,1
442,0,0,7,0.272,23,1
442,1,0,7,0.581,25,0
442,0,1,5,0.555,24,0
442,1,1,7,0.463,15,1
442,1,0,7,0.8,32,0
442,1,1,7,0.893,10,1
442,1,1,7,0.365,61,1
442,1,1,7,0.515,3,1
442,0,1,7,0.415,50,0
442,0,1,7,0.417,18,0
442,0,0,8,0.489,52,1
442,0,0,7,0.431,54,1
442,0,0,7,0.319,62,1
442,1,1,7,0.517,39,1
442,1,0,7,0.286,30,0
442,0,0,7,0.419,19,1
442,0,0,7,0.366,36,1
442,1,0,7,0.461,66,0
442,0,0,7,0.339,43,1
442,0,0,7,0.235,28,1
442,1,0,7,0.457,31,0
442,0,0,7,0.92,2,1
442,1,0,7,0.528,17,0
442,0,0,7,0.623,53,1
442,0,1,4,0.845,21,0
442,1,0,7,0.408,68,0
442,1,1,7,0.75,26,1
442,0,1,7,0.483,1,0
442,0,1,7,0.296,8,0
442,1,1,7,0.469,65,1
442,0,1,7,0.48,16,0
442,1,0,7,0.496,40,0
442,1,1,5,0.316,59,1
443,0,0,8,0.482,10,1
443,1,1,9,1.207,70,1
443,0,1,9,0.762,25,0
443,1,0,5,0.741,15,0
443,0,0,3,1.236,27,1
443,0,0,9,0.604,6,1
443,1,1,8,0.799,24,1
443,1,0,9,0.66,53,0
443,1,0,7,0.579,11,0
443,1,1,8,0.7,62,1
443,0,0,8,0.715,13,1
443,0,0,7,0.861,51,1
443,0,0,8,2.326,26,1
443,1,0,1,0.484,64,0
443,1,0,3,1.173,42,0
443,0,0,11,0.485,63,1
443,1,0,11,0.359,16,0
443,1,0,1,1.514,1,0
443,0,0,10,0.373,66,1
443,1,1,3,7.275,12,1
443,0,0,8,0.3,14,1
443,0,0,7,0.329,31,1
443,0,0,8,0.356,52,1
443,1,1,5,0.5,45,1
443,0,0,8,0.196,30,1
443,1,1,9,0.42,40,1
443,0,0,4,0.341,8,1
443,1,1,5,0.883,5,1
443,0,0,7,0.401,32,1
443,0,0,4,0.516,41,1
443,1,0,7,0.772,7,0
443,0,0,8,0.355,18,1
443,0,1,9,0.466,4,0
443,1,1,8,0.51,22,1
443,1,1,8,0.36,68,1
443,0,0,9,0.476,44,1
443,0,0,7,0.347,23,1
443,1,1,4,0.307,21,1
443,1,0,10,0.471,35,0
443,0,0,7,0.462,43,1
443,0,1,1,2.74,19,0
443,1,1,7,4.596,9,1
443,0,0,7,0.254,58,1
443,1,0,7,0.509,29,0
443,0,0,7,0.314,55,1
443,1,1,9,0.429,33,1
443,0,0,7,0.366,50,1
443,0,0,7,0.359,59,1
443,1,0,7,0.321,34,0
443,1,1,8,0.364,69,1
443,1,1,5,0.452,54,1
443,1,1,11,0.253,56,1
443,0,0,7,0.404,38,1
443,0,0,9,0.383,20,1
443,0,0,9,0.231,46,1
443,1,1,8,0.309,49,1
443,1,0,8,0.445,2,0
443,0,0,7,0.329,61,1
443,1,0,8,0.303,47,0
443,1,0,4,0.415,36,0
443,0,0,7,0.287,60,1
443,1,0,8,0.26,3,0
443,0,0,10,0.355,37,1
443,0,0,8,0.197,28,1
443,0,0,7,0.23,67,1
443,1,0,3,0.198,65,0
443,0,0,7,0.213,57,1
443,1,1,1,0.303,39,1
443,0,0,1,0.099,17,1
443,1,1,5,0.489,48,1
443,0,0,1,0.272,44,1
443,0,0,4,0.238,56,1
443,1,1,8,0.384,42,1
443,0,0,7,0.349,37,1
443,0,1,7,0.333,12,0
443,1,0,8,0.35,17,0
443,1,0,2,0.268,23,0
443,0,0,4,0.351,69,1
443,0,1,7,0.363,40,0
443,1,1,8,0.418,38,1
443,1,1,10,0.228,60,1
443,0,1,8,0.4,62,0
443,0,1,5,1.101,3,0
443,1,1,11,0.411,61,1
443,0,0,7,0.241,2,1
443,1,1,11,0.302,57,1
443,0,0,8,0.397,41,1
443,1,1,9,0.217,36,1
443,0,1,7,0.281,58,0
443,0,0,11,0.458,32,1
443,1,1,5,0.356,52,1
443,1,1,1,0.254,59,1
443,1,0,5,0.573,25,0
443,1,0,8,0.478,49,0
443,0,1,7,0.258,31,0
443,0,0,8,0.326,26,1
443,0,0,5,0.249,21,1
443,1,0,8,0.242,14,0
443,1,1,10,0.231,55,1
443,0,1,8,0.503,1,0
443,1,0,7,0.446,4,0
443,1,0,8,0.388,54,0
443,0,1,7,0.484,8,0
443,1,1,7,0.622,33,1
443,0,0,10,0.262,39,1
443,0,1,11,0.24,9,0
443,0,0,11,0.26,68,1
443,1,1,10,0.165,51,1
443,0,0,8,0.472,65,1
443,1,0,10,0.21,29,0
443,0,1,3,0.145,20,0
443,1,0,7,0.182,6,0
443,0,1,4,0.23,45,0
443,0,0,11,0.159,70,1
443,1,1,11,0.292,35,1
443,0,0,8,0.316,28,1
443,0,0,9,0.232,27,1
443,1,1,10,0.303,64,1
443,1,1,8,0.253,24,1
443,0,0,10,0.286,50,1
443,0,1,2,0.299,16,0
443,1,1,11,0.179,34,1
443,1,0,4,0.161,22,0
443,0,0,10,0.314,63,1
443,0,1,7,0.477,10,0
443,1,1,1,0.283,13,1
443,0,0,11,0.383,47,1
443,1,1,9,0.215,48,1
443,0,1,7,0.837,53,0
443,1,1,4,0.328,15,1
443,0,0,8,0.227,19,1
443,0,0,10,0.32,43,1
443,1,1,9,0.244,18,1
443,1,0,8,0.47,66,0
443,1,0,8,0.472,30,0
443,1,1,9,0.381,5,1
443,0,0,8,0.205,7,1
443,0,1,8,0.247,11,0
443,0,0,9,0.381,67,1
443,1,0,9,0.517,46,0
443,1,1,7,0.489,34,1
443,0,0,8,0.275,63,1
443,1,1,11,0.307,19,1
443,1,0,8,0.284,14,0
443,0,1,8,0.269,47,0
443,1,0,10,0.208,6,0
443,0,0,11,0.51,43,1
443,0,0,8,0.563,25,1
443,0,0,4,0.232,21,1
443,1,0,7,3.183,48,0
443,0,1,1,0.287,4,0
443,1,0,5,0.311,9,0
443,0,0,10,0.252,39,1
443,1,1,11,0.302,68,1
443,0,0,10,0.171,66,1
443,0,0,1,0.232,41,1
443,1,0,7,0.323,23,0
443,0,1,11,0.29,27,0
443,0,0,7,0.235,30,1
443,1,0,9,0.284,15,0
443,1,1,11,0.205,65,1
443,0,0,9,0.159,69,1
443,0,1,8,0.34,13,0
443,1,1,9,0.31,1,1
443,1,1,7,0.555,18,1
443,0,0,10,0.269,58,1
443,0,0,9,0.303,29,1
443,1,1,4,0.199,7,1
443,0,0,5,0.353,10,1
443,1,0,8,0.396,35,0
443,0,0,9,0.261,49,1
443,1,1,11,0.278,59,1
443,0,0,8,0.266,32,1
443,0,0,9,0.348,70,1
443,1,1,8,0.388,33,1
443,1,1,4,0.296,22,1
443,1,1,6,0.686,3,1
443,1,1,7,0.419,36,1
443,0,0,8,0.42,60,1
443,0,0,8,0.395,56,1
443,0,0,8,0.337,61,1
443,1,1,7,0.235,53,1
443,1,1,4,0.212,11,1
443,0,0,8,0.38,55,1
443,1,1,7,0.268,40,1
443,1,0,8,0.203,57,0
443,0,1,3,0.254,20,0
443,1,1,11,0.196,26,1
443,0,0,9,0.281,62,1
443,0,1,1,0.217,51,0
443,0,0,11,0.204,16,1
443,1,1,5,0.381,45,1
443,0,0,8,0.297,12,1
443,1,1,10,0.394,8,1
443,0,0,11,0.291,31,1
443,1,1,5,0.731,5,1
443,0,0,10,0.268,38,1
443,0,0,10,0.441,24,1
443,1,1,11,0.264,50,1
443,0,0,11,0.255,44,1
443,0,0,11,0.38,17,1
443,1,1,10,0.466,52,1
443,1,1,11,0.239,64,1
443,0,0,7,0.291,54,1
443,0,0,10,0.199,2,1
443,1,1,4,0.724,46,1
443,1,1,10,0.297,37,1
443,0,1,3,0.72,42,0
443,0,1,1,0.275,28,0
443,1,1,8,0.379,67,1
444,0,1,8,0.83,29,0
444,1,1,5,0.887,69,1
444,1,0,9,0.607,32,0
444,0,0,7,0.941,34,1
444,0,0,9,0.657,14,1
444,0,0,7,0.697,11,1
444,0,0,10,0.583,50,1
444,1,0,7,0.565,2,0
444,1,0,9,0.701,24,0
444,0,0,10,0.772,65,1
444,0,0,7,0.58,53,1
444,1,1,5,0.621,20,1
444,1,0,5,1.038,33,0
444,1,0,7,0.801,44,0
444,0,0,5,0.601,46,1
444,1,0,8,0.961,43,0
444,1,0,7,1.394,10,0
444,1,0,8,0.533,49,0
444,0,1,5,0.748,26,0
444,1,1,4,0.537,57,1
444,1,0,7,0.976,35,0
444,1,0,8,0.597,54,0
444,0,0,7,0.497,61,1
444,1,1,8,0.517,19,1
444,0,0,7,0.436,38,1
444,1,0,9,0.601,6,0
444,1,1,4,0.641,47,1
444,1,1,7,0.634,52,1
444,0,0,8,0.3,63,1
444,0,0,9,0.291,55,1
444,0,1,5,0.212,40,0
444,1,0,7,0.201,8,0
444,0,1,9,0.471,15,0
444,0,0,7,0.503,5,1
444,0,0,8,0.448,7,1
444,0,0,10,0.441,48,1
444,1,1,7,0.372,27,1
444,0,0,8,0.448,56,1
444,1,1,7,0.458,18,1
444,1,1,5,0.547,3,1
444,0,0,9,0.368,68,1
444,1,1,8,0.698,58,1
444,0,1,8,1.182,4,0
444,1,0,8,0.432,60,0
444,1,0,7,0.495,23,0
444,0,0,9,0.379,17,1
444,0,0,11,0.409,70,1
444,0,0,10,0.488,37,1
444,0,1,5,0.43,36,0
444,1,0,8,0.408,22,0
444,1,0,7,0.439,13,0
444,0,0,9,0.382,64,1
444,0,0,5,0.637,25,1
444,1,1,8,0.373,67,1
444,1,0,7,0.43,30,0
444,1,0,8,0.491,16,0
444,0,0,7,0.409,31,1
444,1,1,4,0.55,1,1
444,1,0,7,0.828,28,0
444,1,1,9,0.574,59,1
444,0,0,8,0.371,41,1
444,1,1,4,0.603,9,1
444,1,0,4,0.23,45,0
444,1,1,9,0.353,66,1
444,0,0,8,0.457,42,1
444,1,1,10,0.273,51,1
444,0,0,8,0.25,12,1
444,1,1,7,0.419,39,1
444,1,0,5,0.754,62,0
444,1,1,7,0.799,21,1
444,0,0,7,0.622,59,1
444,0,0,9,0.319,34,1
444,0,0,7,0.505,55,1
444,1,1,5,0.396,4,1
444,0,0,7,0.28,13,1
444,0,0,8,0.409,67,1
444,0,0,9,0.193,43,1
444,0,0,8,0.368,11,1
444,1,1,7,0.479,46,1
444,0,0,9,0.344,29,1
444,1,1,7,0.643,21,1
444,1,0,5,0.366,26,0
444,0,0,8,0.401,5,1
444,1,0,7,0.785,39,0
444,0,0,8,0.497,9,1
444,1,1,9,0.393,45,1
444,1,0,5,1.255,63,0
444,0,0,7,0.399,65,1
444,0,0,9,2.636,62,1
444,0,0,8,0.365,51,1
444,0,0,10,0.299,20,1
444,1,0,5,0.496,15,0
444,1,1,9,0.375,54,1
444,0,0,11,0.36,68,1
444,0,1,5,1.038,2,0
444,1,1,7,0.479,33,1
444,1,1,7,0.604,57,1
444,1,0,7,0.513,3,0
444,0,0,9,0.399,48,1
444,1,0,7,0.442,18,0
444,1,1,9,0.411,41,1
444,1,1,8,0.4,28,1
444,0,0,7,0.267,53,1
444,1,1,9,0.308,52,1
444,1,1,7,0.249,40,1
444,1,1,9,0.219,58,1
444,0,0,7,0.16,37,1
444,1,1,10,0.345,25,1
444,0,1,7,0.374,56,0
444,1,1,8,0.387,44,1
444,1,1,8,0.372,61,1
444,1,1,8,0.385,38,1
444,0,1,5,0.577,16,0
444,0,1,5,0.972,17,0
444,0,0,7,0.414,49,1
444,1,1,7,0.297,36,1
444,0,1,5,0.332,42,0
444,0,0,8,0.591,35,1
444,0,1,7,0.525,64,0
444,0,1,5,0.413,14,0
444,1,0,3,0.018,19,0
444,0,1,7,0.518,27,0
444,1,1,9,0.304,70,1
444,1,1,7,0.341,12,1
444,0,1,5,0.244,24,0
444,1,1,5,0.171,1,1
444,0,1,9,0.215,32,0
444,1,1,8,0.214,66,1
444,1,1,11,0.178,47,1
444,0,1,5,0.668,31,0
444,0,1,7,0.325,23,0
444,0,1,5,0.388,6,0
444,0,1,5,0.461,7,0
444,1,1,8,0.256,8,1
444,1,1,9,0.209,69,1
444,0,1,7,0.413,10,0
444,0,1,5,0.185,30,0
444,1,1,8,0.389,60,1
444,1,1,8,0.23,50,1
444,1,1,5,0.438,22,1
444,0,1,9,0.431,21,0
444,1,1,8,0.288,18,1
444,1,1,5,0.257,39,1
444,1,1,8,0.192,55,1
444,0,1,5,0.137,7,0
444,1,1,5,3.919,1,1
444,1,1,10,0.276,63,1
444,1,1,9,0.364,45,1
444,0,1,7,0.34,29,0
444,1,1,10,0.154,47,1
444,0,1,7,0.199,12,0
444,1,1,9,0.174,70,1
444,1,1,9,0.188,38,1
444,1,1,11,0.708,62,1
444,0,1,7,0.13,46,0
444,0,1,5,0.137,60,0
444,0,1,5,0.207,13,0
444,1,1,8,0.171,44,1
444,0,1,5,0.202,22,0
444,0,0,8,0.294,9,1
444,0,0,7,0.414,25,1
444,0,0,7,0.342,30,1
444,1,1,9,0.142,42,1
444,0,0,8,0.489,14,1
444,1,1,5,0.577,4,1
444,1,1,10,0.334,54,1
444,0,0,8,0.41,48,1
444,1,1,5,0.245,2,1
444,0,1,8,0.095,17,0
444,1,1,11,0.186,69,1
444,1,1,9,0.242,40,1
444,0,0,8,0.484,56,1
444,0,0,7,0.418,27,1
